filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
0295.wav,0.4401836395263672,0.0222769323736429,1533.5874729291445,1702.7980110965632,2701.3792474585844,0.0709302051957831,-408.7109375,123.82659912109376,-4.046472072601318,24.00853538513184,-11.163459777832031,-1.2801733016967771,6.316743850708008,-27.16998672485352,-21.77388000488281,-11.523717880249023,-12.67042636871338,-4.055586338043213,-7.442168712615967,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0295.wav
0296.wav,0.3959764242172241,0.0404744185507297,1899.88780995314,1807.2814210573224,3474.5523231907896,0.1048776726973684,-342.1418151855469,101.99420166015624,0.4844091236591339,35.62611389160156,-19.23790168762207,1.347510576248169,3.8387444019317623,-31.38425636291504,-18.9710750579834,-9.660791397094728,-17.298337936401367,-7.392134189605713,-10.244757652282717,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0296.wav
0297.wav,0.3959764242172241,0.0404744185507297,1899.88780995314,1807.2814210573224,3474.5523231907896,0.1048776726973684,-342.1418151855469,101.99420166015624,0.4844091236591339,35.62611389160156,-19.23790168762207,1.347510576248169,3.8387444019317623,-31.38425636291504,-18.9710750579834,-9.660791397094728,-17.298337936401367,-7.392134189605713,-10.244757652282717,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0297.wav
0298.wav,0.3907127976417541,0.0416529849171638,1744.86937607524,1803.498760279084,3289.0368773205446,0.0874748607673267,-336.7962951660156,107.42398071289062,-14.5223388671875,24.845516204833984,-15.45530891418457,-5.013382434844971,0.9360825419425964,-27.453575134277344,-22.439477920532227,-7.502933979034424,-8.71372127532959,-6.476775169372559,-7.247385025024414,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0298.wav
0299.wav,0.3745369911193847,0.0439478568732738,1663.0426629094484,1724.877994697335,3071.2145057091348,0.0734375,-351.5538024902344,103.72477722167967,-5.810580730438232,34.5831298828125,-5.3434157371521,-3.9046359062194815,2.765371084213257,-23.884052276611328,-28.22143173217773,-8.52924919128418,-15.312057495117188,-12.569311141967772,-9.742144584655762,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0299.wav
0300.wav,0.4159125387668609,0.0283382348716259,1536.0670884239798,1690.921822887293,2630.756170099432,0.0793266791801948,-402.2828674316406,116.07193756103516,9.485136032104492,27.059785842895508,-4.3161444664001465,0.1842114329338073,2.5158839225769043,-20.38650703430176,-24.36717796325684,-9.60183811187744,-13.794275283813477,-6.523117065429688,-7.850324153900146,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0300.wav
0301.wav,0.3938575088977813,0.0375315397977829,1446.317062930587,1674.1916253223242,2601.302083333333,0.0604797040343915,-371.4444885253906,114.57074737548828,2.224423408508301,26.160789489746094,-7.1802191734313965,-2.777146339416504,3.532068967819214,-21.2481746673584,-27.69064140319824,-11.588995933532717,-14.613340377807615,-8.757427215576172,-6.321197509765625,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0301.wav
0302.wav,0.3768031895160675,0.0492300614714622,1772.389624125713,1745.1380749539317,3343.7407871462265,0.0889501031839622,-302.7412109375,117.57573699951172,-16.568931579589844,34.34714126586914,-20.708404541015625,-9.969477653503418,7.126747608184815,-14.301469802856444,-37.24470901489258,-10.153926849365234,-15.670252799987791,-5.951815605163574,-11.791885375976562,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0302.wav
0303.wav,0.3869357705116272,0.0377401076257228,1532.2705135989013,1734.1007444334534,2788.620174632353,0.065289266748366,-375.3262023925781,101.4150619506836,3.715765237808228,26.9614200592041,-8.510900497436523,-6.626691818237305,3.90218448638916,-11.858243942260742,-27.4876651763916,-11.553972244262695,-13.352229118347168,-9.046110153198242,-9.357008934020996,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0303.wav
0304.wav,0.388948380947113,0.0468977428972721,1625.5460067715164,1778.3843563166856,3086.2528237951806,0.0696594973644578,-357.7757568359375,107.31785583496094,3.3825716972351074,28.203895568847656,-11.361480712890623,1.3465197086334229,4.251720428466797,-20.54606819152832,-28.062976837158203,-9.568855285644531,-11.27426052093506,-8.707521438598633,-13.830238342285156,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0304.wav
0305.wav,0.4037502706050873,0.0411455780267715,1781.2671728713808,1733.4118741916957,3182.788542275117,0.081971926109813,-353.8660888671875,99.6128158569336,-4.873163223266602,41.251556396484375,-9.45315933227539,-4.019420623779297,6.52965784072876,-21.42807960510254,-27.119388580322266,-5.894357204437256,-15.898846626281738,-10.104009628295898,-9.881637573242188,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0305.wav
0306.wav,0.3921021223068237,0.0471109934151172,1452.6856509635852,1763.2777990193788,2819.5445667613635,0.0620945785984848,-362.4363098144531,110.74121856689452,3.098752021789551,13.666415214538574,-12.06340217590332,-5.649872779846191,4.857848167419434,-20.01816177368164,-27.31490898132324,-8.665179252624512,-13.420394897460938,-5.2025532722473145,-11.39326000213623,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0306.wav
0307.wav,0.3952040672302246,0.0349272154271602,1244.8803251632778,1644.954502116409,2343.1524979440787,0.0544870476973684,-395.2463073730469,131.1804962158203,6.78059720993042,13.354158401489258,-10.285184860229492,-7.681337833404541,5.572227954864502,-16.929502487182617,-22.701509475708008,-10.081608772277832,-12.2506685256958,-4.763262271881104,-8.041231155395508,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0307.wav
0308.wav,0.4283211231231689,0.0377336740493774,1329.9748291784424,1707.2334288150998,2675.9545016001507,0.0577289627259036,-373.357666015625,116.21591186523438,11.949958801269531,19.38169860839844,-13.898796081542969,-7.218531608581543,6.460182189941406,-15.444594383239746,-25.28938865661621,-12.516766548156738,-12.26158618927002,-5.562378883361816,-8.606607437133789,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0308.wav
0309.wav,0.3735905587673187,0.0724774599075317,1878.5520867696723,1858.05861186558,3481.7632836031626,0.0930616999246988,-321.6454467773437,88.9820785522461,-0.5764957070350647,42.0304069519043,-15.107508659362791,-8.772475242614746,3.861679553985596,-19.88286590576172,-28.542869567871094,-13.081249237060549,-15.64966106414795,-6.741289615631104,-9.89687442779541,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0309.wav
0310.wav,0.3736362755298614,0.0554517470300197,1323.1267679907253,1659.1392451985394,2582.989142922794,0.0555491727941176,-336.5445556640625,120.29303741455078,1.4320135116577148,22.249303817749023,-12.47106647491455,-10.183902740478516,4.857247829437256,-14.140583992004396,-31.47626304626465,-12.969314575195312,-13.564008712768556,-8.592436790466309,-6.613021373748779,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0310.wav
0311.wav,0.4234563112258911,0.038579311221838,1843.0386688102528,1887.4051798829116,3374.51701614092,0.0970251695165094,-356.409423828125,102.90218353271484,-3.58428692817688,30.61760139465332,-4.50147819519043,-6.202844142913818,3.928519487380981,-20.98877716064453,-23.27117156982422,-8.61436653137207,-15.017355918884276,-8.963617324829102,-8.514986038208008,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0311.wav
0312.wav,0.4243791103363037,0.031566634774208,1790.4667663239472,1791.6197904114326,3266.0384268130897,0.0950121609669811,-375.568603515625,89.29388427734375,-1.8351136445999143,38.50295639038086,1.4345567226409912,-3.1599764823913574,-2.674327850341797,-23.319808959960938,-15.69655704498291,-10.495315551757812,-15.745094299316406,-10.778424263000488,-7.568710803985596,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0312.wav
0313.wav,0.4036940336227417,0.0278898384422063,1770.6246369047992,1928.039509888544,3530.5347044076493,0.0765654151119403,-392.0740966796875,94.49180603027344,-2.7564690113067627,37.58420181274414,0.7036541104316711,2.319753885269165,-5.129990100860596,-14.077999114990234,-20.77233123779297,-15.921737670898438,-14.122780799865724,-3.999309539794922,-5.858094692230225,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0313.wav
0314.wav,0.3925837874412536,0.0385556183755397,1701.3537978638806,1815.00612270737,3246.614583333333,0.0804889012896825,-377.0090026855469,98.95024871826172,-0.6679080128669739,26.605382919311523,-2.060052394866944,-2.2338149547576904,-4.698644161224365,-12.727666854858398,-25.962059020996094,-19.025053024291992,-15.621309280395508,-4.776810646057129,-4.745568752288818,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0314.wav
0315.wav,0.3668124377727508,0.0434354580938816,1685.6213265776323,1701.967336974749,3164.2133965549697,0.0800134130271084,-331.38092041015625,113.47647094726562,-11.672802925109863,30.780033111572266,-16.717058181762695,-0.8470813035964966,-4.316254615783691,-17.585235595703125,-24.42789459228516,-20.38312339782715,-18.57513427734375,-5.6048197746276855,-6.675305366516113,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0315.wav
0316.wav,0.3855577409267425,0.0234208367764949,1541.117764033089,1838.69090193511,3125.463176223467,0.0608370798938679,-400.2089538574219,107.89386749267578,3.712151765823364,28.17290306091309,0.0048901718109846,-0.3086966872215271,-3.701033115386963,-13.971500396728516,-22.283859252929688,-16.51331901550293,-15.954804420471191,-4.238903522491455,-3.780565023422241,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0316.wav
0317.wav,0.4269763827323913,0.0153461573645472,1512.3064844262706,1864.5115321100868,2952.511776194853,0.062075546364379,-447.5380859375,111.1043472290039,8.76976203918457,27.519777297973636,1.0535495281219482,2.3950746059417725,-0.9260960817337036,-11.328814506530762,-18.69558525085449,-18.858577728271484,-17.751840591430664,-2.036543846130371,-3.635159730911255,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0317.wav
0318.wav,0.3887169063091278,0.0432716906070709,1626.2806384836376,1802.6717411942109,3163.6843039772725,0.0705758759469697,-354.4385070800781,98.37662506103516,-3.8828213214874263,35.65937423706055,-3.147932291030884,-1.0509684085845947,-7.218465328216553,-14.520094871520996,-22.248231887817383,-23.5937442779541,-18.96219253540039,-1.5910577774047852,-3.72037935256958,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0318.wav
0319.wav,0.4204672873020172,0.025530856102705,1613.0982750033274,1765.1500180673029,3101.6879111842104,0.0810032894736842,-399.3807067871094,119.0168685913086,-3.2623541355133057,24.54884910583496,-11.6785249710083,-0.8490283489227295,1.3795090913772583,-19.873485565185547,-22.99012565612793,-16.35019874572754,-15.983874320983888,-0.2456841319799423,-6.0283308029174805,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0319.wav
0320.wav,0.4065529406070709,0.0300468932837247,1425.7133001308634,1739.8124597664378,2946.030307823504,0.0564652563820422,-387.18017578125,118.48817443847656,-4.702113628387451,25.567249298095703,-5.969710826873779,-3.1475212574005127,0.2085291892290115,-14.17848014831543,-26.177398681640625,-19.141921997070312,-13.574641227722168,-5.0599684715271,-3.4949634075164795,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0320.wav
0321.wav,0.3643769025802612,0.0488825589418411,1566.3404690179937,1751.8359525885717,3134.2695756392045,0.0601156655844155,-319.1567687988281,109.27483367919922,-15.11015796661377,36.56103515625,-0.9968814849853516,-0.2723942995071411,-7.963944911956787,-16.647249221801758,-29.593826293945312,-24.40335464477539,-16.26021957397461,-6.6191935539245605,-7.210801124572754,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0321.wav
0322.wav,0.3668797314167022,0.0379738397896289,1786.4198918367556,1744.8796088979875,3385.0758272058824,0.0839588439542483,-325.6830444335937,102.7772979736328,-13.15988826751709,40.83781051635742,-10.677734375,-2.5704617500305176,-2.12024474143982,-17.836528778076172,-26.09915542602539,-22.822511672973636,-17.1676025390625,-7.017701625823975,-7.101798534393311,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0322.wav
0323.wav,0.4212251603603363,0.0316656529903411,1761.904143866074,1807.6003999162945,3589.8459694602275,0.0868134469696969,-353.7452392578125,107.9512939453125,-15.949467658996582,44.4138298034668,-6.462152481079102,3.3411786556243896,-7.796586990356445,-23.83334350585937,-21.01775550842285,-17.36240005493164,-14.69286823272705,-9.23977756500244,-4.73392915725708,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0323.wav
0324.wav,0.4197829663753509,0.0346285887062549,1788.1709334702691,1779.5617374283963,3413.7709066901407,0.0969582141285211,-353.3741149902344,109.8658676147461,-18.21226501464844,34.09800720214844,-7.5602288246154785,0.2238149493932724,-9.507596015930176,-19.95768547058105,-20.13214683532715,-17.092193603515625,-14.852935791015623,-6.195240497589111,-4.613422870635986,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0324.wav
0325.wav,0.4093141257762909,0.0264452025294303,1595.531893527309,1905.32170497988,3265.22585311026,0.0649022516214622,-412.9656677246094,89.10395050048828,18.64160919189453,29.193532943725582,1.8219248056411743,2.1668803691864014,-5.243349075317383,-12.96409797668457,-18.0483341217041,-18.54389953613281,-14.191360473632812,-6.007590770721436,-6.6033430099487305,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0325.wav
0326.wav,0.3884386420249939,0.0333637259900569,1710.652206981444,1870.4876787629896,3418.5401916503906,0.0762677873883928,-374.39837646484375,94.56623840332033,-0.0762912184000015,32.86321258544922,-1.0025874376296997,-0.4655937552452087,-6.794422149658203,-17.426219940185547,-25.992919921875,-20.761476516723636,-13.994011878967283,-5.758881092071533,-5.1907958984375,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0326.wav
0327.wav,0.4132177531719208,0.0190372373908758,1762.222533998606,1903.634599394308,3380.1462273848683,0.0762027138157894,-425.7727661132813,96.73766326904295,7.903538227081299,30.775508880615234,-1.6031042337417605,6.877332210540772,-3.5449318885803223,-17.99500274658203,-18.302165985107425,-21.21750831604004,-15.451990127563477,-3.53720760345459,-9.557210922241213,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0327.wav
0328.wav,0.3854453861713409,0.0300988350063562,1600.7346208876882,1806.9476359669875,3067.073505108173,0.069903094951923,-402.7640075683594,91.55651092529295,10.08774757385254,32.64844512939453,1.3450655937194824,5.686294078826904,-2.813107490539551,-17.600711822509766,-23.875225067138672,-21.606550216674805,-13.652908325195312,-4.093355655670166,-7.85216760635376,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0328.wav
0329.wav,0.3860296905040741,0.0307678990066051,1504.411564981746,1727.2861011385364,2995.155962775735,0.0697412428513071,-388.5672912597656,110.55718994140624,-6.369884014129639,31.112049102783203,0.6006724834442139,0.5807426571846008,-5.089105606079102,-21.422283172607425,-24.7534122467041,-16.958402633666992,-10.560432434082031,-2.257526159286499,-5.7462263107299805,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0329.wav
0330.wav,0.3988696336746216,0.0303429048508405,1553.2962237801505,1824.6069265450703,3091.1891867897725,0.0653024384469697,-393.3716735839844,97.14132690429688,5.813898086547852,31.515655517578125,5.296302318572998,2.101793050765991,-4.670021057128906,-12.724115371704102,-23.190853118896484,-21.65828514099121,-14.873248100280762,-5.1527018547058105,-4.658998966217041,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0330.wav
0331.wav,0.3931845724582672,0.0293209943920373,1827.2353447161056,1805.972656462376,3358.9839311079545,0.0940843986742424,-397.8631591796875,100.97284698486328,-3.3455233573913574,31.54833030700684,0.7191895246505737,-2.2858848571777344,-6.794950008392334,-17.34691047668457,-23.058034896850582,-20.718122482299805,-14.103445053100586,-3.5345940589904785,-6.630218505859375,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0331.wav
0332.wav,0.3801552951335907,0.0317954160273075,1363.6531642566752,1648.339210034544,2681.633701609142,0.0561450559701492,-394.05322265625,114.6963348388672,-1.8679414987564087,32.18193817138672,8.823923110961914,-9.460224151611328,-4.912516117095947,-16.77259635925293,-28.17402458190918,-22.326250076293945,-14.856390953063965,-5.627275466918945,-6.479269981384277,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0332.wav
0333.wav,0.4071261584758758,0.0372599884867668,1487.1358935869075,1770.595089083689,2972.493719285534,0.0611985729586693,-388.7332458496094,107.48687744140624,-4.108022212982178,25.91991424560547,2.4995357990264893,-0.9473136067390442,-6.945682525634766,-12.743882179260254,-25.167198181152344,-20.99733161926269,-15.21225929260254,-5.964433670043945,-4.933312892913818,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0333.wav
0334.wav,0.3905909955501556,0.0415493845939636,1397.50855133176,1636.8039345800978,2741.3450955568,0.0675911670399022,-370.4383239746094,105.18048858642578,1.2810498476028442,28.75539207458496,0.4007123112678528,-8.363436698913574,-7.123986721038818,-18.881526947021484,-28.960880279541016,-17.121519088745117,-14.815139770507812,-8.121501922607422,-4.437723636627197,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0334.wav
0335.wav,0.3701648414134979,0.0252243150025606,1353.7535814505554,1724.3427368042296,2695.7752574573865,0.0565169693587662,-427.2536010742188,103.1365966796875,16.721582412719727,25.47955703735352,1.854339957237244,-0.9177099466323853,-4.928369522094727,-24.953540802001957,-27.463939666748047,-13.143112182617188,-11.623772621154783,-5.953272342681885,-3.187002897262573,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0335.wav
0336.wav,0.4078037738800049,0.0206752456724643,1361.838774315092,1734.6822153161966,2728.2720001650528,0.057190801056338,-430.2683715820313,107.30937957763672,12.876582145690918,24.70330810546875,3.2572684288024902,-2.458925008773804,-3.611173391342163,-19.889476776123047,-26.388397216796875,-12.11341667175293,-11.388372421264648,-6.304877758026123,-4.761805534362793,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0336.wav
0337.wav,0.3415490984916687,0.0396379381418228,1486.5267407142692,1665.1322974042648,3080.608038651316,0.0643246299342105,-346.53436279296875,116.16383361816406,-10.479683876037598,33.653377532958984,-5.122506618499756,1.942949175834656,-4.057747840881348,-31.041601181030277,-29.57110977172852,-12.575438499450684,-8.491846084594727,-5.335062980651856,-5.796786785125732,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0337.wav
0338.wav,0.3818639814853668,0.0385135486721992,1659.8510398352455,1801.3784446735187,3409.3230172489466,0.071409761235955,-362.5134887695313,98.13770294189452,0.4401293098926544,37.54364013671875,-5.438229084014893,-2.636833667755127,-0.187601238489151,-23.63630485534668,-28.09241104125977,-16.636592864990234,-12.408365249633787,-7.490650177001953,-3.8806350231170654,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0338.wav
0339.wav,0.3926012516021728,0.0406980514526367,1533.50427061069,1698.5170873093214,3148.2848011363635,0.0686079545454545,-369.7596130371094,97.30266571044922,0.3087657690048218,36.552207946777344,4.045435905456543,-5.6478376388549805,-8.640385627746582,-22.39731216430664,-28.55143165588379,-15.75706386566162,-15.875659942626951,-8.657673835754395,-0.3152329325675964,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0339.wav
0340.wav,0.5640529990196228,0.021266309544444,1624.956974468908,1938.54626701931,3367.254638671875,0.0548280658143939,-352.55206298828125,124.2831573486328,-9.509675979614258,21.336240768432617,15.600419044494627,23.00459861755371,17.90532875061035,-3.3447799682617188,7.680571556091309,-0.2014173418283462,6.081028938293457,1.5873395204544067,-3.309779405593872,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0340.wav
0341.wav,0.5132132172584534,0.0359501242637634,1573.6913570389254,1844.3043129356336,3265.216619318182,0.0665936710858585,-298.3762512207031,134.86683654785156,-11.262405395507812,24.34661865234375,-3.657667398452759,19.35915756225586,12.049446105957031,-4.247143268585205,7.150917053222656,-3.3853793144226074,5.724899291992188,0.5408889651298523,-6.119384288787842,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0341.wav
0342.wav,0.4266941249370575,0.0579821430146694,2250.356041892044,2276.739330944858,4730.679086538462,0.0937650240384615,-263.7016296386719,101.99395751953124,10.480234146118164,42.33656311035156,-7.82482385635376,21.49345588684082,12.164081573486328,-15.78764820098877,11.456669807434082,-0.587731122970581,-2.3814799785614014,2.507546186447144,-12.31483554840088,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0342.wav
0343.wav,0.5272671580314636,0.0301090441644191,1508.0207972032397,1899.2190357193224,3133.857025971284,0.0545511331644144,-328.0137939453125,137.64173889160156,-2.559937000274658,19.48782539367676,-3.3476479053497314,21.08755111694336,16.240041732788086,-5.09461784362793,16.254613876342773,3.829590320587158,11.806573867797852,9.730647087097168,-7.817306518554687,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0343.wav
0344.wav,0.482630968093872,0.0348520092666149,2360.604525799498,2305.681880955729,4683.8655797446645,0.1033965320121951,-305.9241027832031,97.53205108642578,3.961358070373535,20.27385139465332,-12.010947227478027,13.14394474029541,13.0380277633667,-14.067377090454102,5.843942642211914,8.092256546020508,4.936791896820068,6.640219211578369,-12.864771842956545,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/ThreatData/WAV_final/0344.wav
