filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
tr_10008_tr097090.wav,0.643224657,0.139173985,559.7612542,1147.842696,1127.424962,0.006102251,-373.9491272,100.3323517,4.921710014,46.06100845,7.871969223,12.50976849,2.608193874,12.07428741,4.68100214,7.625846863,5.479640007,5.3930583,10.83221817,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10008_tr097090.wav
tr_10009_tr097091.wav,0.557540774,0.139648497,675.4134382,1174.64103,1374.433594,0.009042504,-321.4107971,124.4889908,-12.51985455,40.5430336,1.904348612,8.982496262,-1.871396184,4.149383068,-1.867493153,7.256957054,8.003321648,4.927360535,7.601883888,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10009_tr097091.wav
tr_1000_tr11001.wav,0.55077213,0.023691118,798.7974932,1340.858584,1585.167409,0.00923241,-471.6398926,120.4151382,-32.47468567,52.55731201,-6.78282547,10.44321728,-12.09404373,13.05620766,-1.583797574,5.885685921,4.675343037,-6.08320713,7.782389641,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_1000_tr11001.wav
tr_10010_tr097092.wav,0.588131249,0.148914665,615.7083627,1117.735337,1209.568876,0.011109424,-326.2283325,120.1422043,-7.263930321,35.82751846,9.905316353,5.323945522,-0.777735233,7.037765503,-1.030223608,9.654328346,7.766750813,5.685411453,9.180001259,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10010_tr097092.wav
tr_10011_tr097093.wav,0.553850651,0.143253595,608.1775216,1149.196048,1231.740629,0.010152494,-328.6351013,118.4230957,-3.452264786,40.71099091,5.472563267,4.076032162,2.264726877,7.026789665,0.812867522,7.117106915,3.782634258,6.108626842,9.007504463,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10011_tr097093.wav
tr_10012_tr097094.wav,0.554472327,0.14578864,674.6025308,1199.818085,1347.918701,0.008622911,-312.525177,126.9767685,-7.654727459,36.8089447,-1.771239758,14.06756973,0.848898947,6.617774487,-2.504451036,7.340368271,8.359395981,6.489292145,8.53851223,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10012_tr097094.wav
tr_10013_tr097095.wav,0.61131376,0.141208425,657.2401911,1172.163675,1284.482709,0.011433577,-336.5956726,111.2080078,-8.799735069,37.83538818,4.736927032,8.670883179,-1.216610551,9.316823959,5.545027733,9.733667374,6.93416214,5.759422779,8.43524456,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10013_tr097095.wav
tr_10014_tr097096.wav,0.564012766,0.155292124,677.3651794,1116.568839,1292.197266,0.015727307,-299.6078186,133.1390991,-16.09327888,29.11120224,-4.466365814,5.111083031,0.601362944,6.06058073,-3.192997932,9.928866386,9.201179504,3.886312962,5.808160305,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10014_tr097096.wav
tr_10015_tr097097.wav,0.541310072,0.154117107,702.8986872,1168.708465,1395.722376,0.014764976,-305.3657227,126.408493,-16.33516121,38.16732407,-0.38189587,9.654658318,-2.422080517,4.630051613,-1.532140851,10.02001667,8.457042694,4.012800217,6.495710373,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10015_tr097097.wav
tr_10016_tr097098.wav,0.574049413,0.142921761,623.8641911,1142.447393,1253.69488,0.008698943,-335.3291321,116.6589661,-6.246561527,38.58146286,6.857120514,8.638047218,2.578418732,9.742759705,2.392068863,6.468090534,4.339968681,5.074403763,8.148262024,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10016_tr097098.wav
tr_10017_tr097099.wav,0.63836062,0.143155754,563.3035539,1091.186631,1064.790951,0.009362646,-352.0232544,117.532547,-1.812441945,38.84017181,6.572942257,13.55805969,0.101452567,9.690020561,3.031203032,9.825099945,11.16226864,6.852731228,6.41165781,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10017_tr097099.wav
tr_10018_tr097100.wav,0.633867502,0.141831219,505.02821,1062.316913,850.1714292,0.006648409,-357.5186768,112.2364197,0.584986567,28.22386932,8.819293022,13.85793686,4.490882397,3.835518122,0.921921194,11.76450539,10.1875658,9.5829916,10.17580032,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10018_tr097100.wav
tr_10019_tr097101.wav,0.561629772,0.14486514,680.8021482,1178.301401,1303.484198,0.010401083,-320.3734436,126.7576981,-17.50637627,40.10540009,-4.098301888,13.75086021,0.081089534,8.748490334,-0.403537333,9.250427246,7.898782253,3.654539347,7.450428963,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10019_tr097101.wav
tr_1001_tr11002.wav,0.540750384,0.024390122,1013.588128,1446.192849,2171.78116,0.009740181,-437.8092346,117.1304016,-34.03409958,53.48575211,-5.518220425,7.871153355,-8.854547501,11.11297798,-2.933600903,2.655085325,3.412485838,-3.947579384,6.102931499,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_1001_tr11002.wav
tr_10020_tr097102.wav,0.538150847,0.152880892,636.5459002,1125.49377,1244.868017,0.013149242,-324.8825073,121.8543472,-6.738595963,38.33428955,2.692063332,5.229735851,2.674349308,10.43680477,-0.473897547,7.800562382,4.103733063,3.289622545,6.320473671,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10020_tr097102.wav
tr_10021_tr097103.wav,0.587954164,0.15102756,688.7862607,1139.418102,1240.887368,0.013696179,-316.942688,123.2624054,-13.85188866,32.75367737,-4.691733837,7.701705933,2.469741821,9.218001366,-1.335922599,8.641242027,6.91176033,5.759789944,8.490603447,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10021_tr097103.wav
tr_10022_tr097104.wav,0.466451824,0.168891385,859.8033738,1311.678473,1839.76909,0.015829763,-254.2788239,134.2848206,-17.51764107,36.25637436,-6.205287457,8.960148811,-4.910528183,0.323413491,-5.219166279,9.743430138,8.406862259,2.731125832,1.521563172,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10022_tr097104.wav
tr_10023_tr097105.wav,0.550958455,0.155261621,766.9449524,1248.271149,1590.609091,0.013511215,-301.5521545,114.5641785,-13.11970615,41.08969116,0.267458528,4.887850285,2.746200085,7.153720379,-0.091007061,8.246114731,5.0797019,5.038054943,7.87275219,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10023_tr097105.wav
tr_10024_tr097106.wav,0.644374549,0.139151186,485.23601,1058.848098,831.3461304,0.007161458,-367.24646,117.6810837,-0.189727783,33.94003677,0.530338287,13.78674698,2.954704285,10.16124153,0.160612747,11.7695322,12.97792435,5.992238998,7.631503582,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10024_tr097106.wav
tr_10025_tr097107.wav,0.573022485,0.147737265,539.5729243,1026.899452,963.7360329,0.010608194,-341.6550293,125.8996277,0.147239581,28.68422318,-1.354887366,4.596926689,3.962367773,7.299553871,2.37904954,8.263596535,7.138620853,6.830241203,6.33578825,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10025_tr097107.wav
tr_10026_tr097108.wav,0.608550608,0.144488141,703.1068215,1213.060528,1421.767397,0.008662471,-332.8929443,116.9862823,-11.0869751,42.05947495,-1.065504909,13.78817654,-0.035114821,11.2588501,3.382814407,11.25458145,7.791153431,4.483395576,9.419929504,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10026_tr097108.wav
tr_10027_tr097109.wav,0.626278341,0.148583248,613.8115488,1152.592157,1140.97342,0.011755111,-329.3539429,120.9087448,-6.183324814,38.63242722,-2.177746296,11.38405704,-4.861794472,6.964803696,1.832813382,9.594409943,8.621191978,4.935044765,8.809628487,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10027_tr097109.wav
tr_10028_tr097110.wav,0.5007146,0.144619167,565.8952412,1073.412235,1078.391469,0.010874686,-322.7155457,138.7290955,-10.99585056,38.69407272,1.802032828,5.598400116,-1.294761658,6.919888973,-1.636254191,6.9129076,3.262328863,2.46391511,5.700694561,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10028_tr097110.wav
tr_10029_tr097111.wav,0.569909632,0.143572167,641.1585969,1152.232094,1278.085327,0.009853787,-329.4320984,127.1980896,-8.760890007,45.87263489,-0.581580877,13.58974743,-0.645677447,9.813487053,-3.505529642,9.22747612,8.132792473,2.601819038,7.851004601,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10029_tr097111.wav
tr_1002_tr11003.wav,0.506125748,0.025788741,1013.307682,1412.433507,2053.482645,0.013578597,-432.5775452,104.5279922,-23.18964005,42.940979,1.518258929,1.836910248,-4.465878487,7.479269981,-1.716752172,0.720142961,2.76718092,-2.993175268,5.032604218,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_1002_tr11003.wav
tr_10030_tr097112.wav,0.540624797,0.148576364,687.3495236,1172.549929,1339.711497,0.012405779,-304.7919617,134.6318359,-21.26696396,38.20576477,-3.380061388,10.93551636,-3.234431505,5.324584484,-1.588097334,8.157176018,8.068155289,5.306270123,8.458283424,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10030_tr097112.wav
tr_10031_tr097113.wav,0.579472005,0.141930118,652.7013647,1193.35981,1337.007444,0.009007847,-335.9962463,117.898262,-10.58524323,47.32787704,3.546944618,11.36369991,-3.389775276,10.89929676,2.80193305,8.72913456,6.977069855,5.104211807,9.00859642,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10031_tr097113.wav
tr_10032_tr097114.wav,0.565761268,0.140008256,656.6580972,1161.078076,1304.078226,0.008822572,-334.6097717,125.9295731,-14.16222095,49.52076721,-1.283505559,11.4064436,-0.691986561,11.2425766,-1.193073988,7.426778316,6.594562531,4.105332375,6.538028717,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10032_tr097114.wav
tr_10033_tr097115.wav,0.592869461,0.144072846,668.1305409,1206.218382,1363.469141,0.009277344,-324.9675903,117.4334335,-11.29236031,41.77561569,4.220275402,11.13243389,-4.158005714,6.61019659,2.515394926,8.556046486,6.679126263,4.706669331,7.027040482,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10033_tr097115.wav
tr_10034_tr097116.wav,0.609587491,0.13818568,529.8439578,1101.02656,1020.578702,0.006620231,-354.2275085,111.6230545,-1.70888412,41.43236542,14.53907585,6.859378815,0.801242173,7.358848095,4.677463531,8.538128853,6.127121925,7.08627224,8.112943649,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10034_tr097116.wav
tr_10035_tr097117.wav,0.675974011,0.139826432,501.8016218,1083.896581,816.5251701,0.007714844,-354.4709778,119.1652603,-11.17063999,33.68590546,5.131462574,17.04708672,1.695798039,9.268751144,2.609379768,11.28040314,10.40265465,6.729568005,8.655979156,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10035_tr097117.wav
tr_10036_tr097118.wav,0.612490118,0.145580292,674.3835494,1176.419936,1312.40387,0.008870443,-326.0926514,119.3345032,-7.738598347,38.59811783,4.435261726,13.53876114,-2.857300997,8.631938934,0.441340059,8.264273643,7.732584,4.972063065,8.31292057,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10036_tr097118.wav
tr_10037_tr097119.wav,0.620554864,0.140350878,519.2048838,1082.150501,936.6594926,0.007765094,-354.4630737,118.6740723,-0.227450863,37.19449615,5.111600876,13.72014999,3.271528006,6.716144085,-0.281781524,10.39215183,8.332415581,5.305646896,7.539844513,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10037_tr097119.wav
tr_10038_tr097120.wav,0.651921213,0.139305919,559.189343,1120.624473,1024.933657,0.006308735,-356.0786133,116.2410965,-4.132011414,37.08724976,4.846379757,15.23533344,2.164801836,10.58953285,-0.181240439,7.445670605,6.261046886,6.256474972,11.5074625,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10038_tr097120.wav
tr_10039_tr098001.wav,0.549732029,0.13091518,597.1430139,1222.33363,1203.416533,0.001854648,-341.9714966,137.867981,-8.533344269,65.56090546,-7.302560329,24.86987114,-0.066032343,9.615056992,-3.467774391,3.999802113,4.125893116,0.302869469,6.765242577,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10039_tr098001.wav
tr_1003_tr11004.wav,0.630138516,0.024958568,755.781398,1313.378965,1392.374914,0.010660807,-479.8453674,109.3989258,-25.08634949,38.95917511,-1.058792472,11.57401752,-6.795236588,11.5914259,1.979887009,8.233728409,6.400230408,-3.184687376,6.841287136,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_1003_tr11004.wav
tr_10040_tr098002.wav,0.661734998,0.13052687,720.9869722,1310.854959,1522.397461,0.002929688,-364.1428833,101.3458023,8.789746284,56.49282074,4.159201622,26.12391281,1.794583678,7.717482567,5.294195175,6.636370182,9.594640732,3.180768728,6.948739529,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10040_tr098002.wav
tr_10041_tr098003.wav,0.608477294,0.130844787,615.3478645,1188.638141,1288.829118,0.003972458,-343.6430664,129.7176971,-12.0953455,58.26682663,1.260587454,17.36403656,-0.628034472,3.480822086,0.16794306,5.492083073,4.465320587,8.666764259,7.900373936,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10041_tr098003.wav
tr_10042_tr098004.wav,0.600767076,0.132306367,603.4159937,1167.675893,1272.120943,0.003827601,-327.1277466,140.4779053,-17.48977852,57.80894852,1.514982343,17.31353951,2.68626833,6.719783306,-2.769991636,4.851954937,4.324398041,3.909948111,5.400035381,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10042_tr098004.wav
tr_10043_tr098005.wav,0.551424325,0.132451087,723.7903859,1278.488077,1623.992561,0.003610819,-317.1763306,136.3418427,-20.76422501,70.8125,-1.451310873,19.63173294,1.123355031,3.73358798,-4.753871918,1.899197698,3.249172688,3.41487813,3.733029604,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10043_tr098005.wav
tr_10044_tr098006.wav,0.640646458,0.131110892,710.5272947,1251.333169,1432.752265,0.007380251,-334.6393433,104.3931046,0.888772607,44.10584641,9.654416084,19.53007698,4.452517986,-1.13658905,6.529861927,7.183043003,7.947072983,5.598573685,1.72637105,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10044_tr098006.wav
tr_10045_tr098007.wav,0.593087852,0.130939722,620.7211009,1186.876004,1255.719467,0.00281077,-342.6205139,134.2651367,-8.88263607,59.77904892,-2.398905754,18.90188789,4.050563812,5.74985981,-3.611611128,4.191935539,5.798858643,3.757277489,3.241002321,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10045_tr098007.wav
tr_10046_tr098008.wav,0.536113679,0.138532475,737.978637,1209.226943,1542.640528,0.008629108,-307.2299194,141.9279327,-17.27010345,57.18062973,-4.440591812,15.04485798,3.832667351,4.773322105,-4.964677811,1.748097301,2.710595131,7.823474884,4.255705833,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10046_tr098008.wav
tr_10047_tr098009.wav,0.504281819,0.143461838,738.5317444,1248.339967,1643.185272,0.009423828,-292.3258362,133.8630371,-12.73651314,54.3116684,9.938979149,11.08283806,3.128780603,-2.615856647,-4.262305737,4.550519466,-0.63010329,4.540120125,3.329818249,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10047_tr098009.wav
tr_10048_tr098010.wav,0.534917235,0.137505859,721.8322729,1229.926715,1520.564229,0.006099557,-301.6193237,135.2680359,-14.80779362,50.82866287,1.102862716,14.02523136,6.50393343,-1.639848709,-5.296639442,4.806056976,4.850127697,7.108683586,3.258617401,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10048_tr098010.wav
tr_10049_tr098011.wav,0.560078382,0.134087503,741.0188889,1259.369036,1567.293632,0.00503967,-322.914856,130.4357758,-12.80405331,63.04434586,-0.527536631,16.89922523,5.724655151,2.57635498,-5.61952877,5.125778675,3.430095673,5.274361134,5.688420296,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10049_tr098011.wav
tr_1004_tr11005.wav,0.497668713,0.025803182,906.5189801,1358.802843,1741.520808,0.013894732,-440.5330811,106.3145599,-19.60270119,37.72894669,0.217135966,2.240369081,-2.390799761,5.67683506,-0.424106479,3.090383291,3.219516993,-4.210732937,3.723623514,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_1004_tr11005.wav
tr_10050_tr098012.wav,0.742762744,0.128873974,497.1719611,1137.487028,896.8060229,0.002282568,-394.243103,109.1644363,-6.796463966,55.16901779,4.569042683,27.84170914,2.176660299,12.60319042,2.726124048,12.33714199,9.903272629,3.981880903,10.50393391,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10050_tr098012.wav
tr_10051_tr098013.wav,0.774845839,0.12878564,511.3302336,1145.188237,874.2237156,0.002005539,-400.1821289,99.93549347,-2.729133606,59.71367264,11.81482697,22.44827461,-0.156278014,15.03404617,6.936726093,10.00241089,10.17891884,4.906490803,11.52312946,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10051_tr098013.wav
tr_10052_tr098014.wav,0.576281905,0.133714199,758.5508822,1240.418638,1609.029065,0.006223517,-330.2085571,134.0199738,-21.59287453,62.86702347,-3.412152767,19.50010681,2.724615574,6.622186184,-2.90245986,5.241021156,3.470681429,7.650183678,6.005021572,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10052_tr098014.wav
tr_10053_tr098015.wav,0.542396307,0.130367741,717.2186334,1244.924663,1630.675473,0.002921464,-324.8594055,139.0878906,-23.80320358,66.71208954,-1.305368304,14.27575493,2.025488138,3.05979085,-7.990331173,5.351695538,2.806452274,4.99650383,6.758049965,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10053_tr098015.wav
tr_10054_tr098016.wav,0.567853034,0.129245341,804.0882191,1341.341301,1865.435454,0.002259834,-329.6843567,131.5204926,-26.87342072,69.16039276,-6.760212421,22.79835129,4.387698174,2.578903198,-10.64286232,7.190125465,5.904337406,3.69359684,7.543217659,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10054_tr098016.wav
tr_10055_tr098017.wav,0.592876136,0.128599659,591.3950693,1185.809018,1281.225586,0.002376046,-360.7528992,127.7497101,-20.0278492,67.21059418,2.931396961,18.96175575,1.703965664,9.465613365,-2.919408798,6.109610081,6.273091793,6.792649746,7.733383656,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10055_tr098017.wav
tr_10056_tr098018.wav,0.606130064,0.1295138,793.4409558,1365.489215,1756.376648,0.002909342,-343.7770081,116.4840469,-10.96630669,68.5163269,-0.191050634,23.66765594,-0.179341346,7.243859291,-2.232325792,2.967058897,4.660024166,5.279730797,6.734090805,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10056_tr098018.wav
tr_10057_tr098019.wav,0.543911576,0.131002858,747.0421774,1241.669374,1653.09556,0.003657322,-331.2781982,132.9933014,-27.40046501,69.21603394,-0.444163859,14.29531765,2.296452045,4.478234291,-5.337537766,8.433456421,4.924314976,4.763487339,6.962529659,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10057_tr098019.wav
tr_10058_tr098020.wav,0.589794457,0.130956441,682.617475,1226.440699,1428.152139,0.00377907,-344.6713562,127.6937485,-11.47444248,60.97896194,-1.083040714,21.88975334,3.74164319,4.112904072,-6.282198906,7.475960255,7.982206821,3.921972752,6.045217037,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10058_tr098020.wav
tr_10059_tr098021.wav,0.612799108,0.130477116,667.0187137,1212.66802,1481.049248,0.003091605,-347.7980347,125.2285843,-20.89963341,63.46200943,4.194683552,19.57517052,0.519620895,6.811500072,-2.259741545,7.408788681,4.907790661,3.773429394,8.214897156,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10059_tr098021.wav
tr_1005_tr11006.wav,0.615136921,0.025890721,815.5179289,1364.9771,1507.707496,0.013041376,-473.8000183,92.95547485,-19.93432999,41.12837982,1.915206552,3.856533766,-3.36807394,9.262674332,1.88344264,4.755468369,5.247719765,-1.981037974,5.395296097,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_1005_tr11006.wav
tr_10060_tr098022.wav,0.525657296,0.131971613,818.3357579,1317.956803,1937.903505,0.004554088,-312.6622009,126.5682831,-18.58482552,66.835289,8.295437813,9.91573143,3.078541279,0.198110446,-6.204843521,5.819596291,1.043104529,4.341301918,6.210151196,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10060_tr098022.wav
tr_10061_tr098023.wav,0.645839393,0.129260689,768.9526923,1339.158245,1593.28053,0.002529457,-345.3733215,119.6748581,-14.99085903,63.59672546,-10.33273888,30.35887718,0.634536803,11.54346085,-2.833113194,7.372929096,8.521407127,5.054358959,9.705039024,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10061_tr098023.wav
tr_10062_tr098024.wav,0.71542865,0.127894282,704.5261682,1318.267707,1518.345149,0.00238758,-375.630127,100.6744003,1.52246964,61.26257324,-0.249654934,28.23218727,-0.524502754,8.891766548,5.773078442,9.03085041,9.359671593,5.762161732,9.171615601,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10062_tr098024.wav
tr_10063_tr098025.wav,0.652516246,0.127865314,627.5912165,1239.3344,1326.008407,0.001868207,-360.4565735,120.8974762,-12.68373394,65.32141876,-4.221714973,22.28331375,1.657786965,6.985506535,1.309605002,6.383767605,8.222352028,7.497299194,7.181056023,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10063_tr098025.wav
tr_10064_tr098026.wav,0.528880239,0.13168934,859.5524554,1360.941577,1995.716743,0.003970046,-322.1260681,127.6622162,-20.40469933,75.51691437,-1.380784869,19.16913605,-3.432875395,9.065566063,-5.372496605,2.606875658,1.100783587,3.307434082,8.905250549,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10064_tr098026.wav
tr_10065_tr098027.wav,0.649323285,0.127404273,765.408871,1343.265793,1779.052734,0.001785714,-354.2214661,116.6928406,-18.62580872,70.90058899,-0.390129685,27.56728935,-2.703845263,9.874403954,-2.483295918,7.773316383,4.871753693,2.63732934,9.14008522,/content/drive/MyDrive/VoiceShieldDataset/ProcessedDataset/NonThreatData/tr_10065_tr098027.wav
